,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
782,"[13481, 21052, 22213]","[u'left', u'left', u'up']","[1616, 2417, 3318, 4570, 5659, 6524, 7512, 8839, 9629, 10405, 11632, 12358, 20522, 26694, 27745, 28884]","[u'2', u'3', u'4', u'5', u'9', u'17', u'16', u'7', u'12', u'13', u'8', u'14', u'15', u'6', u'11', u'10']",2.0,"[5, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13481, 1059, 2]",38.4,1156663,0.0,8.0,graph,A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
792,"[2311, 7127, 10830]","[u'right', u'right', u'up']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[2310, 877, 2972]",34.0,381372,2.0,1.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
793,"[911, 5194, 7201]","[u'down', u'down', u'left']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[911, 421, 1315]",4.0,433692,0.0,2.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
794,"[627, 4904, 7875]","[u'up', u'up', u'left']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[627, 380, 2154]",23.0,486441,4.0,3.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
795,"[700, 4956, 8062]","[u'left', u'left', u'up']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[700, 434, 2254]",4.0,536113,1.0,4.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
796,"[416, 4657, 7826]","[u'up', u'up', u'right']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[416, 361, 2427]",5.0,587723,3.0,5.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
797,"[387, 4880, 7658]","[u'down', u'down', u'left']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[386, 606, 2077]",16.0,638336,5.0,6.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
798,"[392, 4704, 7899]","[u'left', u'left', u'down']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[392, 395, 2548]",28.0,688886,6.0,7.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
799,"[634, 5337, 8535]","[u'down', u'down', u'left']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[634, 800, 2513]",-2.0,738603,7.0,8.0,graph,A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
807,"[21418, 61769, 68098]","[u'right', u'right', u'up']","[7129, 8866, 9840, 10645, 14569, 16236, 17179]","[u'3', u'4', u'2', u'5', u'6', u'10', u'11']",2.0,"[31, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21416, 6398, 3547]",21.3,661660,7.0,1.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
808,"[32068, 33927, 36445]","[u'right', u'right', u'up']","[3102, 3809, 4645, 5512, 7666, 8652, 12488, 13785, 18171, 19178, 22611, 23198, 24434, 25422]","[u'3', u'4', u'5', u'2', u'6', u'8', u'9', u'7', u'14', u'15', u'16', u'17', u'11', u'10']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[32068, 6, 6]",32.6,718488,3.0,2.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
809,"[20488, 21481, 23796]","[u'right', u'right', u'up']","[1028, 1637, 2215, 3020, 3503, 4314, 4990, 5969, 6789, 7986, 8640, 9313, 10630, 11515, 12689, 13458]","[u'3', u'4', u'5', u'2', u'6', u'8', u'7', u'9', u'16', u'17', u'11', u'10', u'14', u'15', u'12', u'13']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20487, 358, 6]",32.4,774479,2.0,3.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
810,"[17213, 18408, 20346]","[u'down', u'down', u'right']","[1104, 1621, 2234, 2892, 4304, 5038, 5829, 6920, 7343, 7997, 8564, 9081, 9750, 10663, 11793, 11934]","[u'3', u'4', u'5', u'2', u'6', u'11', u'10', u'7', u'13', u'12', u'14', u'8', u'15', u'16', u'9', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[17213, 564, 4]",40.4,828935,4.0,4.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
811,"[19421, 20546, 22540]","[u'up', u'up', u'left']","[2808, 3278, 4582, 4620, 6001, 6412, 6758, 7652, 8238, 8647, 9321, 10453, 10964, 12072, 12610, 13414]","[u'2', u'3', u'4', u'5', u'14', u'8', u'15', u'16', u'9', u'17', u'11', u'6', u'10', u'7', u'12', u'13']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[19419, 521, 66]",35.4,881601,6.0,5.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
812,"[22311, 24369, 27088]","[u'down', u'down', u'left']","[2993, 3772, 4526, 5225, 7289, 9155, 11499, 12598, 13581, 14854, 15647, 16341, 17409, 19049]","[u'3', u'4', u'5', u'2', u'6', u'9', u'7', u'12', u'13', u'8', u'14', u'15', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[22309, 18, 26]",44.6,935312,1.0,6.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
813,"[24599, 26987, 29622]","[u'left', u'left', u'down']","[3473, 4438, 5369, 5994, 7622, 8405, 9780, 11717, 12593, 13467, 14639, 16145, 19584, 20184]","[u'2', u'3', u'4', u'5', u'8', u'14', u'15', u'9', u'16', u'17', u'6', u'7', u'12', u'13']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[24598, 455, 16]",38.6,989736,0.0,7.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
814,"[25082, 26973, 30650]","[u'left', u'left', u'up']","[1994, 2772, 3388, 4153, 5360, 6437, 7125, 8535, 10463, 11786, 12926, 13907, 14525, 15288]","[u'3', u'4', u'5', u'2', u'6', u'10', u'11', u'7', u'8', u'15', u'14', u'9', u'16', u'17']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[25081, 6, 1045]",32.6,1040574,5.0,8.0,graph,A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
824,"[19611, 26783, 28802]","[u'left', u'left', u'up']","[5243, 6441, 7018, 7577, 8500, 8988, 9420, 10692, 11056, 11678, 16821, 17860, 18564]","[u'2', u'4', u'5', u'3', u'7', u'12', u'13', u'9', u'16', u'17', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19609, 3183, 998]",38.7,177769,0.0,1.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
825,"[22688, 27039, 28033]","[u'left', u'left', u'up']","[6560, 7562, 8135, 8638, 11607, 12111, 12757, 13340, 13631, 13954, 16838, 17286, 17927, 18824, 19167, 19587]","[u'2', u'3', u'4', u'5', u'6', u'10', u'11', u'17', u'9', u'16', u'7', u'13', u'12', u'15', u'8', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[22687, 647, 9]",32.4,229774,5.0,2.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
826,"[12251, 16843, 17895]","[u'down', u'down', u'right']","[2517, 3127, 3599, 4214, 4807, 5166, 5534, 6887, 7914, 8742]","[u'2', u'3', u'4', u'5', u'15', u'8', u'14', u'9', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[12251, 522, 2]",41.0,283296,4.0,3.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
827,"[14278, 18968, 20010]","[u'up', u'up', u'left']","[897, 1488, 2131, 2808, 4055, 4779, 6327, 6828, 7495, 8479, 25570, 26496, 28136, 28624, 29272]","[u'2', u'4', u'3', u'5', u'7', u'13', u'8', u'14', u'15', u'12', u'9', u'17', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[14278, 653, 1]",35.5,338719,6.0,4.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
828,"[12782, 18669, 20165]","[u'right', u'right', u'up']","[898, 1884, 2341, 3025, 4106, 4577, 5394, 5949, 6381, 7047, 8749, 9233, 9829, 25369, 26831, 27711]","[u'2', u'3', u'4', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'6', u'10', u'11', u'7', u'13', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12781, 1961, 472]",32.4,390033,2.0,5.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
829,"[11071, 15334, 16314]","[u'right', u'right', u'up']","[1127, 1694, 2214, 2838, 3822, 4224, 4854, 5494, 5886, 6454, 7413, 7835, 8403]","[u'2', u'4', u'5', u'3', u'9', u'17', u'16', u'7', u'13', u'12', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[11071, 362, 2]",32.7,444446,3.0,6.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
830,"[8089, 12552, 13526]","[u'down', u'down', u'left']","[914, 1457, 2085, 2561, 3229, 3690, 4288, 5319, 5785, 6357]","[u'2', u'5', u'4', u'3', u'7', u'12', u'13', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[8087, 402, 1]",45.0,497515,1.0,7.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
831,"[15260, 19317, 20222]","[u'right', u'right', u'up']","[1108, 1685, 2208, 2748, 3553, 4021, 4619, 5505, 5799, 6364, 8080, 8732, 9572, 9913, 10270, 11128]","[u'2', u'4', u'5', u'3', u'7', u'12', u'13', u'6', u'10', u'11', u'14', u'15', u'17', u'9', u'16', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15260, 362, 2]",20.4,547630,7.0,8.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
845,"[48315, 49117, 49868]","[u'right', u'right', u'up']","[2372, 4560, 5301, 5940, 6994, 7583, 8124, 14593, 18164, 18947, 19765, 20429, 21091, 21677, 22173, 22666]","[u'4', u'3', u'2', u'5', u'10', u'6', u'11', u'7', u'9', u'8', u'12', u'13', u'17', u'16', u'15', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[48315, 290, 107]",20.4,607415,7.0,1.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
846,"[57644, 58259, 58940]","[u'left', u'left', u'up']","[1595, 2102, 2629, 3089, 4228, 5784, 6435, 7127, 8485, 9161, 10521, 11014, 11608, 12042, 12714, 13282]","[u'3', u'4', u'5', u'2', u'7', u'9', u'6', u'8', u'10', u'11', u'13', u'12', u'16', u'17', u'15', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[57644, 106, 29]",32.4,669434,5.0,2.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
847,"[47076, 47626, 48278]","[u'right', u'right', u'up']","[3844, 4336, 4758, 5169, 5693, 6118, 6518, 7114, 7401, 7675, 8138, 8639, 8912, 9613, 9883, 10183]","[u'3', u'4', u'5', u'2', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[47075, 30, 1]",32.4,720731,3.0,3.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
848,"[21182, 21960, 22595]","[u'right', u'right', u'up']","[1716, 2169, 3175, 3830, 4370, 4655, 5025, 5510, 5849, 6288, 6794, 7266, 7665, 8155, 8477, 8816]","[u'2', u'5', u'4', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21182, 261, 0]",32.4,818650,2.0,4.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
849,"[13271, 13857, 14492]","[u'down', u'down', u'right']","[777, 1107, 1470, 1908, 2370, 2703, 3016, 3450, 3950, 4664, 4967, 5494, 6003, 6272, 6536, 6898]","[u'12', u'7', u'13', u'3', u'10', u'6', u'2', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'14', u'4']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[13271, 79, 1]",40.4,900389,4.0,5.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
850,"[34146, 34668, 35333]","[u'up', u'up', u'left']","[19234, 19705, 20142, 20555, 21069, 21337, 21643, 22113, 22412, 22811, 23933, 25063, 25390, 26071, 26362, 26889]","[u'2', u'3', u'4', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[34146, 6, 8]",35.4,986879,6.0,6.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
851,"[32067, 32583, 33249]","[u'down', u'down', u'left']","[21044, 21875, 22370, 22872, 23862, 24217, 24861, 25626, 25940, 26258, 26900, 27223, 27599, 28205, 28451, 28713]","[u'4', u'5', u'2', u'3', u'7', u'13', u'12', u'14', u'8', u'15', u'16', u'9', u'17', u'11', u'6', u'10']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[32067, 8, 11]",44.4,1043742,1.0,7.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
852,"[15893, 16539, 17179]","[u'left', u'left', u'up']","[865, 1271, 2236, 2700, 3327, 3738, 4048, 4519, 4815, 5114, 5644, 5943, 6283, 6734, 7023, 7441]","[u'3', u'4', u'5', u'2', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[15893, 141, 0]",38.4,1134451,0.0,8.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
858,"[19266, 20160, 21744]","[u'left', u'left', u'up']","[4063, 5477, 6268, 6917, 7821, 8453, 9109, 10140, 11013, 11581, 14637, 15317, 16101]","[u'4', u'2', u'3', u'5', u'8', u'14', u'15', u'7', u'12', u'13', u'9', u'17', u'16']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19266, 66, 569]",38.7,554692,0.0,1.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
859,"[14953, 15753, 16842]","[u'down', u'down', u'right']","[1493, 2109, 2748, 3413, 4893, 5357, 5933, 6725, 7269, 7989, 11101, 11565, 12262]","[u'4', u'3', u'2', u'5', u'8', u'14', u'15', u'9', u'17', u'16', u'7', u'13', u'12']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[14953, 2, 5]",40.7,605525,4.0,2.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
860,"[17029, 18087, 19231]","[u'up', u'up', u'left']","[5901, 6385, 6873, 7418, 8632, 9216, 9889, 10864, 11353, 12001]","[u'4', u'3', u'2', u'5', u'7', u'12', u'13', u'8', u'14', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[17028, 2, 1]",36.0,655061,6.0,3.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
861,"[15074, 15793, 17273]","[u'right', u'right', u'up']","[1343, 1886, 2453, 3006, 3846, 4318, 4942, 5702, 6222, 6774, 7742, 8198, 8734, 10558, 10973, 11654]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'8', u'14', u'15', u'6', u'10', u'11', u'7', u'13', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15073, 204, 514]",32.4,708781,2.0,4.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
862,"[13308, 13963, 14905]","[u'left', u'left', u'up']","[1185, 1696, 2160, 2712, 4536, 5008, 5864, 6729, 7144, 7727, 8511, 8984, 9464, 10208, 10648, 11056]","[u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'9', u'16', u'17', u'15', u'8', u'14', u'10', u'6', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13307, 151, 2]",32.4,758157,5.0,5.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
863,"[26563, 27071, 28010]","[u'right', u'right', u'up']","[2216, 2734, 3342, 3910, 4566, 5054, 5670, 6902, 7342, 7878, 8422, 8870, 9317, 11406, 11999, 12886]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'7', u'12', u'13', u'10', u'6', u'11', u'8', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[26561, 2, 2]",32.4,806549,3.0,6.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
864,"[16334, 25526, 26576]","[u'right', u'right', u'up']","[1587, 2114, 2706, 3298, 4130, 4730, 5362, 6282, 6762, 7506, 8650, 9122, 9682]","[u'4', u'3', u'2', u'5', u'6', u'10', u'11', u'7', u'12', u'13', u'8', u'14', u'15']",1.0,"[6, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[16332, 2399, 2]",20.7,867260,7.0,7.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
865,"[8754, 9847, 11027]","[u'down', u'down', u'left']","[1446, 1974, 2430, 3030, 3655, 4206, 4814, 6006, 6574, 7174]","[u'5', u'4', u'3', u'2', u'7', u'12', u'13', u'9', u'16', u'17']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[8754, 2, 12]",45.0,915413,1.0,8.0,graph,A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
889,"[28711, 29612, 31337]","[u'up', u'up', u'left']","[3376, 3979, 4352, 4930, 5455, 5956, 6618, 7445, 8227, 8644, 9054, 9654, 10220, 10647, 11196, 11836]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'12', u'7', u'13', u'3']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[28710, 374, 825]",35.4,760303,6.0,1.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
890,"[21195, 21890, 23321]","[u'left', u'left', u'up']","[2235, 2749, 3201, 3805, 4437, 4889, 5405, 6015, 6537, 6959, 7410, 7914, 8475, 8890, 9569, 10396]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'12', u'7', u'3', u'13']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[21194, 175, 539]",32.4,810003,5.0,2.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
891,"[16184, 16960, 18240]","[u'left', u'left', u'up']","[1309, 2047, 2495, 3096, 3800, 4261, 4703, 5350, 5933, 6535, 7313, 7790, 8453, 8873, 9266, 10508]","[u'3', u'7', u'13', u'12', u'14', u'8', u'4', u'15', u'16', u'5', u'9', u'17', u'11', u'6', u'10', u'2']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[16184, 254, 386]",38.4,858272,0.0,3.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
892,"[22352, 23027, 23952]","[u'right', u'right', u'up']","[7884, 8278, 8878, 9394, 10088, 10537, 10852, 11488, 12082, 12644, 13056, 13645, 14128, 14503, 14950, 15765]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22352, 152, 1]",32.4,906650,3.0,4.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
893,"[21090, 21843, 22775]","[u'down', u'down', u'right']","[2990, 3449, 4027, 4667, 5551, 6041, 6477, 7144, 7760, 8198, 8707, 9265, 9814, 10286, 11071, 11651]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'3', u'7', u'13', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[21089, 214, 5]",40.4,954026,4.0,5.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
894,"[20737, 21465, 22383]","[u'right', u'right', u'up']","[1185, 1669, 2425, 3254, 3966, 4449, 5027, 5518, 6269, 6762, 7214, 7834, 8441, 8895, 10057, 10669]","[u'13', u'7', u'3', u'12', u'10', u'6', u'11', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20737, 203, 7]",32.4,1024530,2.0,6.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
895,"[19057, 19743, 20642]","[u'down', u'down', u'left']","[7561, 8051, 8576, 9167, 9949, 11013, 11505, 12013, 12696, 13183, 13621, 14159, 14816, 15521, 15996, 16575]","[u'3', u'7', u'13', u'12', u'2', u'10', u'6', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[19057, 159, 4]",44.4,1071905,1.0,7.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
896,"[22909, 23570, 24455]","[u'right', u'right', u'up']","[2274, 2925, 3597, 4174, 4946, 5383, 5842, 6443, 7057, 7457, 7956, 8535, 9193, 9607, 10177, 10717]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22909, 141, 2]",20.4,1119840,7.0,8.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
904,"[27548, 36824, 38142]","[u'right', u'right', u'up']","[5797, 12040, 13740, 15068, 16272, 17902, 19072, 22253, 23645]","[u'3', u'2', u'4', u'8', u'7', u'12', u'13', u'10', u'6']",1.0,"[6, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[27547, 2246, 397]",33.1,647799,3.0,1.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
905,"[20605, 50310, 51497]","[u'right', u'right', u'up']","[1962, 3190, 3830, 4523, 9231, 11201, 14132, 15264, 17858]","[u'5', u'4', u'2', u'3', u'17', u'16', u'10', u'11', u'6']",1.0,"[28, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20605, 799, 276]",21.1,724518,7.0,2.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
906,"[29025, 29961, 30839]","[u'down', u'down', u'right']","[966, 1472, 1995, 2583, 4781, 6194, 10745, 19854, 21511, 23112]","[u'3', u'2', u'5', u'4', u'15', u'14', u'8', u'16', u'9', u'17']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[29025, 136, 14]",41.0,773437,4.0,3.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
907,"[18918, 19754, 20645]","[u'down', u'down', u'left']","[1114, 2029, 2648, 3370, 5079, 6190, 6704, 14342, 15619, 16785]","[u'3', u'4', u'5', u'2', u'12', u'7', u'13', u'16', u'9', u'17']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[18917, 2, 1]",45.0,821665,1.0,4.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
908,"[22734, 23844, 25622]","[u'left', u'left', u'up']","[1234, 1890, 2488, 3096, 4533, 5779, 8259, 10382, 12654, 13491, 14685, 17815, 18904]","[u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'14', u'12', u'13', u'7', u'8', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[22734, 449, 977]",38.7,871282,0.0,5.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
909,"[23013, 23942, 24978]","[u'right', u'right', u'up']","[1072, 1860, 2522, 3159, 4439, 5980, 9527, 11342, 12306, 13083, 18691, 19934, 20582]","[u'3', u'4', u'5', u'2', u'9', u'16', u'17', u'15', u'14', u'8', u'10', u'6', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[23013, 281, 222]",32.7,920340,2.0,6.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
910,"[12502, 13724, 14792]","[u'up', u'up', u'left']","[1440, 2293, 2886, 3463, 5106, 5860, 6522, 8263, 9227, 9773]","[u'3', u'4', u'5', u'2', u'12', u'13', u'7', u'14', u'8', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[12502, 426, 215]",36.0,968812,6.0,7.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
911,"[15598, 32401, 33986]","[u'left', u'left', u'up']","[1032, 1882, 2598, 3218, 5144, 6088, 7934, 10287, 11524, 12458]","[u'3', u'2', u'4', u'5', u'12', u'13', u'7', u'14', u'8', u'15']",1.0,"[15, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[15598, 944, 717]",33.0,1033866,5.0,8.0,graph,A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
