,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
727,"[14601, 19497, 20857]","[u'down', u'down', u'left']","[1761, 2566, 3425, 4143, 6079, 6708, 7461, 8243, 9847, 12188, 12942]","[u'7', u'6', u'8', u'9', u'2', u'3', u'4', u'5', u'16', u'12', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[14599, 617, 256]",44.9,1075317,1.0,7.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
728,"[20536, 24991, 26687]","[u'left', u'left', u'up']","[1152, 1905, 2798, 3565, 4820, 5700, 6206, 6849, 7417, 8235, 9044, 9747, 10527, 11126, 11708, 12366]","[u'7', u'6', u'9', u'8', u'14', u'13', u'12', u'10', u'11', u'17', u'16', u'15', u'4', u'3', u'2', u'5']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[20535, 754, 737]",32.4,1127438,5.0,8.0,graph,A2EOOF9D135HQ1,3XUHV3NRVKYK0PL86KVOW4XSF275HR,35
758,"[31433, 32686, 33637]","[u'left', u'left', u'down']","[4668, 5762, 6698, 7745, 11536, 12398, 13014, 14590, 16434, 17246, 26544, 27115, 27757]","[u'2', u'3', u'4', u'5', u'7', u'13', u'12', u'9', u'16', u'17', u'8', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[31433, 439, 6]",38.7,658655,0.0,1.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
759,"[14281, 15219, 16237]","[u'right', u'right', u'up']","[2450, 3043, 3560, 4090, 5248, 6088, 6884, 7638, 8264, 9310, 10050]","[u'3', u'4', u'5', u'2', u'9', u'7', u'6', u'10', u'11', u'17', u'16']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14281, 4, 35]",32.9,707229,3.0,2.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
760,"[14066, 25178, 26169]","[u'right', u'right', u'up']","[2049, 2678, 3184, 3904, 4765, 5594, 6352, 7280, 8016, 9808, 10413]","[u'5', u'4', u'3', u'2', u'6', u'8', u'7', u'12', u'13', u'11', u'10']",2.0,"[8, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14066, 2203, 25]",20.9,764651,7.0,3.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
761,"[13802, 143909, 144906]","[u'left', u'left', u'up']","[995, 1582, 2088, 2670, 3534, 4286, 5220, 5934, 6562, 7388, 8108, 8962, 9600]","[u'3', u'4', u'5', u'2', u'8', u'9', u'7', u'14', u'15', u'16', u'17', u'12', u'13']",2.0,"[116, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13802, 13320, 40]",14.7,929261,4.0,4.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
762,"[18256, 19192, 20176]","[u'up', u'up', u'left']","[3744, 4564, 5210, 5826, 7116, 8321, 8889, 10004, 10469, 11404]","[u'3', u'2', u'5', u'4', u'8', u'14', u'15', u'7', u'12', u'13']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[18256, 14, 6]",36.0,982361,6.0,5.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
763,"[8663, 9625, 10642]","[u'down', u'down', u'left']","[1673, 2219, 2819, 3400, 4133, 4859, 5461, 5972, 6728, 7386]","[u'3', u'2', u'5', u'4', u'9', u'7', u'12', u'13', u'16', u'17']",2.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[8663, 4, 14]",45.0,1039263,1.0,6.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
764,"[11876, 12842, 13874]","[u'right', u'right', u'up']","[1632, 2178, 2712, 3619, 5006, 5771, 6909, 8004, 8668, 9489, 10145]","[u'3', u'2', u'5', u'4', u'8', u'6', u'9', u'14', u'15', u'10', u'11']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[11876, 35, 37]",32.9,1088108,2.0,7.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
765,"[17740, 18704, 19746]","[u'left', u'left', u'up']","[1319, 1966, 2535, 3065, 4405, 5261, 5999, 6877, 7987, 8615, 9451, 10035]","[u'3', u'2', u'5', u'4', u'7', u'6', u'9', u'8', u'10', u'11', u'15', u'14']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[17740, 4, 24]",32.8,1137114,5.0,8.0,graph,A2GTJ0BD4CG1A2,3V0Z7YWSIY0XJTX5TQAUDYLP30XV2Y,36
769,"[18162, 26045, 35031]","[u'left', u'left', u'up']","[4242, 6391, 7834, 9291, 10620, 12041, 15190, 31464, 32525]","[u'3', u'2', u'4', u'5', u'9', u'6', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[18162, 3778, 8075]",9.1,300387,2.0,1.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
770,"[27705, 35370, 47505]","[u'right', u'right', u'up']","[1349, 2379, 3252, 4122, 6050, 7042, 7948, 8942, 10270, 11052, 11978, 12625, 13232, 13732, 14372, 15132]","[u'4', u'3', u'2', u'5', u'6', u'7', u'8', u'9', u'17', u'16', u'15', u'14', u'12', u'13', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[27705, 3968, 11360]",20.4,352537,7.0,2.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
771,"[25929, 33616, 39853]","[u'left', u'left', u'up']","[2206, 3369, 4393, 5268, 6538, 7538, 8588, 9624, 15951, 17133, 18936, 20053]","[u'3', u'4', u'5', u'2', u'7', u'6', u'8', u'9', u'10', u'11', u'15', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[25929, 3753, 5405]",32.8,404676,5.0,3.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
772,"[16472, 22071, 43280]","[u'down', u'down', u'left']","[1767, 3263, 4173, 4746, 5997, 7156, 7969, 9729, 10909, 11806]","[u'3', u'2', u'5', u'4', u'7', u'12', u'13', u'9', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[16472, 1657, 20329]",45.0,457331,1.0,4.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
773,"[25967, 31337, 36503]","[u'down', u'down', u'right']","[1165, 2738, 3429, 3921, 4734, 5188, 5958, 6454, 8394, 9658, 11088, 11751, 13096, 13777, 14511, 15147]","[u'3', u'7', u'4', u'8', u'5', u'9', u'2', u'6', u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[25967, 1670, 4392]",40.4,510165,4.0,5.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
774,"[27247, 37526, 44573]","[u'up', u'up', u'left']","[1150, 2537, 3660, 4410, 5430, 6093, 6950, 7567, 9323, 10554, 12093, 12953, 14304, 15111, 16321, 17281]","[u'3', u'7', u'4', u'8', u'5', u'9', u'2', u'6', u'12', u'13', u'14', u'15', u'10', u'11', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[27247, 6572, 6249]",35.4,562561,6.0,6.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
775,"[22735, 28826, 38965]","[u'left', u'left', u'down']","[1118, 1778, 2727, 3207, 4020, 4505, 5313, 5817, 9123, 10012, 11723, 12383, 13083, 13730, 14730, 15459]","[u'3', u'7', u'4', u'8', u'5', u'9', u'2', u'6', u'14', u'15', u'12', u'13', u'10', u'11', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[22735, 2390, 9362]",38.4,613765,0.0,7.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
776,"[28069, 33302, 43705]","[u'right', u'right', u'up']","[1344, 2151, 3101, 3767, 4768, 5451, 6570, 7320, 9612, 10547, 12328, 13277, 15437, 16107, 17697, 18330]","[u'3', u'7', u'2', u'6', u'5', u'9', u'4', u'8', u'17', u'16', u'11', u'10', u'13', u'12', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[28068, 1536, 9591]",32.4,666295,3.0,8.0,graph,A2HHGI5CNSS5PD,3Y54SXRO1LLRQD2I7FKLIZSWP61UT0,37
782,"[23808, 31072, 37607]","[u'up', u'up', u'right']","[2975, 6525]","[u'2', u'3']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[23808, 2971, 5455]",30.8,274065,6.0,1.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
783,"[19975, 24952, 30872]","[u'down', u'down', u'right']","[3945, 5893, 11455, 13008]","[u'2', u'5', u'4', u'3']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[19975, 703, 4837]",3.6,329986,2.0,2.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
784,"[12252, 18331, 24747]","[u'up', u'up', u'right']","[3667, 6369, 8053, 21483, 22615]","[u'4', u'2', u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[12252, 1776, 5327]",14.5,384513,0.0,3.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
785,"[7359, 12695, 23799]","[u'right', u'right', u'up']","[1310, 2217, 3328, 4296, 16142, 21374]","[u'5', u'4', u'2', u'3', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[7357, 1044, 10037]",21.4,436242,7.0,4.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
786,"[27397, 31821, 32852]","[u'left', u'left', u'up']","[1977, 2823, 4045, 4981, 6743, 7611, 8593, 9777, 10792, 16796, 18872, 20237, 21472, 22424]","[u'3', u'4', u'5', u'2', u'7', u'13', u'12', u'8', u'14', u'15', u'9', u'6', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[27397, 529, 57]",32.6,491952,5.0,5.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
787,"[15564, 20437, 22228]","[u'down', u'down', u'right']","[1293, 2151, 3161, 3971, 5299, 6343, 7743, 8717, 10793, 12064]","[u'2', u'3', u'4', u'5', u'7', u'8', u'15', u'14', u'9', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[15563, 674, 765]",41.0,547929,4.0,6.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
788,"[32369, 37056, 38377]","[u'right', u'right', u'up']","[1050, 1768, 2642, 3542, 4604, 5606, 6567, 8512, 9436, 10195, 13588, 14305, 16050, 16818, 29146, 29999]","[u'3', u'4', u'2', u'5', u'9', u'6', u'7', u'8', u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[32369, 974, 415]",32.4,614593,3.0,7.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
789,"[15187, 20411, 21938]","[u'down', u'down', u'left']","[1084, 2298, 3016, 3672, 4665, 5744, 6428, 8483, 9586, 10460]","[u'2', u'3', u'4', u'5', u'7', u'12', u'13', u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[15187, 1204, 516]",45.0,668410,1.0,8.0,graph,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,38
805,"[20662, 25434, 26954]","[u'right', u'right', u'up']","[5070, 6134, 6839, 10486, 11550, 12526, 13310, 14678, 15446, 15854, 17430, 17910]","[u'6', u'2', u'10', u'7', u'3', u'12', u'13', u'5', u'16', u'9', u'4', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20662, 613, 485]",20.8,697417,7.0,1.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
806,"[21140, 25602, 26675]","[u'right', u'right', u'up']","[1404, 2212, 2708, 3212, 4332, 5380, 5939, 8468, 9412, 9827, 11156, 12508, 12900, 15556, 15828, 16116]","[u'3', u'4', u'2', u'5', u'9', u'16', u'17', u'6', u'10', u'11', u'7', u'12', u'13', u'14', u'8', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21140, 763, 169]",32.4,747791,2.0,2.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
807,"[9315, 14288, 15225]","[u'right', u'right', u'up']","[5782, 6520, 7159, 7821, 26142, 27254, 27750, 28550, 30374, 30733, 32062, 32759]","[u'2', u'6', u'10', u'11', u'3', u'7', u'12', u'4', u'5', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9315, 900, 2]",32.8,802799,3.0,3.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
808,"[14758, 19115, 19973]","[u'down', u'down', u'left']","[4547, 5440, 6272, 6951, 8194, 9506, 10210, 10994, 11418, 13769]","[u'3', u'7', u'12', u'13', u'2', u'4', u'5', u'9', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[14758, 375, 2]",45.0,862771,1.0,4.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
809,"[10471, 14879, 16295]","[u'left', u'left', u'up']","[551, 1672, 2286, 2893, 3654, 4341, 5044, 6117, 6668, 7422, 8495, 8932, 9430]","[u'4', u'3', u'2', u'5', u'7', u'12', u'6', u'10', u'11', u'9', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[10471, 450, 480]",32.7,917575,5.0,5.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
810,"[17606, 22523, 23914]","[u'up', u'up', u'left']","[3497, 4585, 5249, 6793, 9288, 10168, 10552, 11361, 11809, 12529]","[u'3', u'7', u'12', u'13', u'2', u'5', u'4', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[17605, 972, 460]",36.0,980450,6.0,6.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
811,"[9458, 14858, 16434]","[u'down', u'down', u'right']","[596, 1251, 2443, 2946, 4053, 4747, 5203, 6412, 7012, 7491, 35236, 36036, 40388, 43588, 43924, 44308]","[u'3', u'4', u'5', u'2', u'8', u'14', u'15', u'9', u'16', u'17', u'12', u'7', u'13', u'10', u'6', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[9458, 1445, 623]",40.4,1037097,4.0,7.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
812,"[13504, 17766, 19057]","[u'left', u'left', u'up']","[1848, 2641, 3441, 4168, 4841, 6440, 6905, 7473, 8233, 10201, 10657, 11744, 12369, 25120, 25600, 25993]","[u'3', u'2', u'7', u'12', u'13', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17', u'10', u'6', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13504, 571, 487]",38.4,1091420,0.0,8.0,graph,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,39
818,"[6652, 17433, 18662]","[u'right', u'right', u'up']","[3705, 5392, 12870, 16083]","[u'3', u'2', u'6', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[6652, 6783, 439]",15.6,382746,6.0,1.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
819,"[11170, 16576, 18154]","[u'left', u'left', u'down']","[3209, 4789, 6774]","[u'4', u'14', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[11170, 1409, 738]",7.7,438992,4.0,2.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
820,"[17348, 23889, 24952]","[u'right', u'right', u'up']","[2558, 4072, 5004, 6453, 8915, 13938, 16155, 22706]","[u'3', u'7', u'13', u'12', u'6', u'2', u'11', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17348, 2488, 317]",21.2,494955,7.0,3.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
821,"[32322, 38245, 39391]","[u'up', u'up', u'right']","[4274, 5442, 6090, 7180, 10520, 11195, 11800, 12619, 17865, 18666, 19075, 20277]","[u'2', u'6', u'10', u'11', u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[32322, 2081, 349]",19.8,545514,1.0,4.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
822,"[25938, 31538, 32669]","[u'right', u'right', u'up']","[14043, 14902, 16624, 17528, 18295, 18842, 20029, 21067, 21710, 23735, 24450]","[u'3', u'2', u'5', u'4', u'9', u'17', u'8', u'14', u'15', u'6', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[25938, 1497, 142]",32.9,598070,2.0,5.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
823,"[18498, 22718, 23651]","[u'left', u'left', u'up']","[2569, 3755, 4458, 5589, 6767, 7905, 8839, 10587, 11221, 11925, 16123, 16965]","[u'2', u'3', u'4', u'5', u'9', u'17', u'16', u'7', u'12', u'13', u'8', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[18498, 332, 115]",38.8,649186,0.0,6.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
824,"[19594, 23948, 24910]","[u'right', u'right', u'up']","[11312, 12120, 12706, 13514, 14452, 15238, 15958, 17168, 17952]","[u'4', u'3', u'2', u'5', u'9', u'16', u'17', u'6', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[19594, 383, 42]",33.1,702442,3.0,7.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
825,"[17977, 22720, 23662]","[u'left', u'left', u'up']","[1247, 2512, 4014, 5072, 5972, 7041, 7727, 8624, 9641, 10298, 11692, 12564, 13833, 15012, 15576, 16473]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'4', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[17976, 1037, 166]",32.4,752670,5.0,8.0,graph,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,40
835,"[26908, 45478, 48073]","[u'left', u'left', u'up']","[10164, 17588, 21730, 41990]","[u'4', u'8', u'15', u'14']",1.0,"[7, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[26907, 10323, 1507]",39.6,494165,0.0,1.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
836,"[31737, 33376, 34184]","[u'down', u'down', u'left']","[3441, 6951, 9439, 11822, 13600, 16525, 17909, 19427, 21598, 25255, 27134, 29080, 29924]","[u'2', u'4', u'8', u'15', u'14', u'5', u'9', u'17', u'16', u'3', u'7', u'12', u'13']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[31736, 957, 3]",44.7,548052,1.0,2.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
837,"[31256, 32260, 33247]","[u'down', u'down', u'right']","[6104, 7759, 12223, 13370, 14775, 18128, 20504, 24062, 28287, 29536]","[u'7', u'8', u'9', u'6', u'5', u'17', u'16', u'2', u'15', u'14']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[31256, 4, 23]",41.0,609106,4.0,3.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
838,"[51802, 53002, 55151]","[u'right', u'right', u'up']","[1929, 4910, 6924, 7599, 15892, 18309, 19489, 20828, 21391, 22088, 22460, 23225, 23619, 24699, 24969, 25689]","[u'2', u'5', u'4', u'3', u'9', u'6', u'8', u'15', u'14', u'16', u'17', u'11', u'10', u'7', u'13', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[51802, 695, 1382]",32.4,674940,2.0,4.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
839,"[25672, 34874, 35778]","[u'right', u'right', u'up']","[4105, 9865, 13498, 15074, 16503, 19699, 20688, 21521, 22680]","[u'5', u'9', u'16', u'17', u'4', u'2', u'6', u'11', u'10']",1.0,"[7, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[25672, 1416, 3]",33.1,736309,3.0,5.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
840,"[46241, 46960, 47833]","[u'up', u'up', u'left']","[22448, 23809, 24990, 25766, 31144, 32237, 33946, 35138, 35779, 36634, 38299, 39221, 39818, 40595]","[u'16', u'17', u'11', u'10', u'2', u'5', u'4', u'8', u'15', u'14', u'3', u'7', u'13', u'12']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[46241, 7, 20]",35.6,789183,6.0,6.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
841,"[20303, 21077, 22093]","[u'left', u'left', u'up']","[3181, 4926, 7456, 8750, 10021, 11282, 12822, 14037, 15344, 16175, 17041, 17671]","[u'5', u'9', u'2', u'6', u'11', u'10', u'3', u'7', u'4', u'8', u'15', u'14']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[20303, 4, 3]",32.8,838110,5.0,7.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
842,"[21465, 31422, 32258]","[u'right', u'right', u'up']","[1992, 5266, 8845, 10498, 11612, 13367, 14705, 15763, 16775, 18475, 19082]","[u'2', u'6', u'4', u'8', u'5', u'3', u'7', u'13', u'12', u'10', u'11']",1.0,"[8, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21465, 1200, 3]",20.9,894551,7.0,8.0,graph,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,41
854,"[14179, 22837, 27423]","[u'right', u'right', u'up']","[7073, 20588, 25561]","[u'2', u'6', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14176, 4162, 3326]",21.7,388650,7.0,1.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
855,"[4278, 9302, 16314]","[u'left', u'left', u'down']","[3072, 12364, 14355]","[u'4', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[4277, 633, 5828]",27.7,491153,6.0,2.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
856,"[8672, 13771, 18027]","[u'down', u'down', u'right']","[2375, 5593, 7049, 16410]","[u'2', u'3', u'5', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[8672, 728, 3043]",41.6,560458,4.0,3.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
857,"[5657, 10863, 20880]","[u'down', u'down', u'left']","[935, 3977, 12117, 13195]","[u'2', u'5', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[5657, 770, 8778]",5.6,633715,3.0,4.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
858,"[6854, 12301, 18627]","[u'up', u'up', u'right']","[1855, 3464, 4833, 15015, 16032]","[u'2', u'4', u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[6852, 882, 5078]",20.5,694161,1.0,5.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
859,"[19976, 25391, 29352]","[u'down', u'down', u'right']","[15806, 16897, 17702, 18607, 26843, 28538]","[u'3', u'2', u'5', u'4', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[19975, 792, 2746]",3.4,779959,2.0,6.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
860,"[107405, 113102, 117724]","[u'down', u'down', u'right']","[103527, 104577, 105992, 114578, 115713]","[u'2', u'4', u'5', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[107404, 1178, 3313]",9.5,908764,0.0,7.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
861,"[5543, 10632, 16749]","[u'up', u'up', u'right']","[2516, 3507, 4413, 12925, 13974]","[u'5', u'2', u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[5542, 527, 4889]",0.5,960335,5.0,8.0,graph,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,42
869,"[49849, 59677, 61920]","[u'right', u'right', u'up']","[4622, 5738, 7302, 8812, 19963, 22177, 23668, 40150, 41376, 42760]","[u'4', u'3', u'2', u'5', u'9', u'16', u'17', u'6', u'11', u'10']",1.0,"[7, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[49848, 1083, 14]",33.0,1384809,3.0,1.0,graph,A3HVFSD8K94SOR,3TS1AR6UQQEF9X8LZNMLR3ZBQMW7F3,43
870,"[58761, 63863, 65367]","[u'up', u'up', u'left']","[19185, 21135, 22424, 23667, 35761, 36392, 37647, 38782, 39727, 40694, 41966, 42898, 43949, 45083, 46051, 47072]","[u'2', u'5', u'4', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[58760, 4516, 5]",35.4,1467347,6.0,2.0,graph,A3HVFSD8K94SOR,3TS1AR6UQQEF9X8LZNMLR3ZBQMW7F3,43
